,Date,Trap,Address,Block,Street,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,RESTUANS,PIPIENS,SALINARIUS,TERRITANS,TARSALIS,ERRATICUS,NumMosquitos,WnvPresent,Year,Month,Week,WnvPerc_yearly,WnvPerc_monthly,WnvPerc_weekly,Station,Station_dist,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,WindDirection,WindSpeed,StationLat,StationLong,StationElev_ft,Tavg_lag1,Tavg_lag2,Tavg_lag3,Tavg_lag4,Tavg_lag5,Tavg_lag6,Tavg_lag7,DewPoint_lag1,DewPoint_lag2,DewPoint_lag3,DewPoint_lag4,DewPoint_lag5,DewPoint_lag6,DewPoint_lag7,WetBulb_lag1,WetBulb_lag2,WetBulb_lag3,WetBulb_lag4,WetBulb_lag5,WetBulb_lag6,WetBulb_lag7,WindSpeed_lag1,WindSpeed_lag2,WindSpeed_lag3,WindSpeed_lag4,WindSpeed_lag5,AvgSpeed_lag1,AvgSpeed_lag2,AvgSpeed_lag3,AvgSpeed_lag4,AvgSpeed_lag5,StnPressure_lag1,StnPressure_lag2,StnPressure_lag3,StnPressure_lag4,StnPressure_lag5,StnPressure_lag6,StnPressure_lag7,PrecipTotal_lag1,PrecipTotal_lag2,PrecipTotal_lag3,PrecipTotal_lag4,PrecipTotal_lag5,PrecipTotal_lag6,PrecipTotal_lag7,PrecipTotal_lag8,PrecipTotal_lag9,PrecipTotal_lag10,PrecipTotal_lag11,PrecipTotal_lag12,PrecipTotal_lag13,PrecipTotal_lag14,Tavg_agg3,PrecipTotal_agg3,DewPoint_agg3,WetBulb_agg3,StnPressure_agg3,SeaLevel_agg3,AvgSpeed_agg3,Tavg_agg7,PrecipTotal_agg7,DewPoint_agg7,WetBulb_agg7,StnPressure_agg7,SeaLevel_agg7,AvgSpeed_agg7,Daylight
10,2007-05-29,T091,"1100 South Peoria Street, Chicago, IL 60608, USA",11, S PEORIA ST,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0,0,0,0,0,1,0.0,2007,5,22,0.10623714873200822,0.0,0.0,2,7.477261727234424,88,65,77,13.0,59,66,0,12,BR HZ,0.0,29.44,30.09,7.4,160,5.8,41.786,-87.752,612,65.0,67.0,60.0,62.0,77.0,78.0,74.0,49.0,49.0,55.0,46.0,53.0,48.0,44.0,57.0,57.0,57.0,53.0,63.0,61.0,58.0,4.7,8.2,2.5,4.5,13.8,5.2,9.2,7.8,8.2,15.2,29.49,29.41,29.42,29.57,29.47,29.47,29.41,0.0,0.08,0.28,0.09,0.01,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.07,0.6,69.66666666666667,0.08,52.333333333333336,60.0,29.44666666666667,30.093333333333334,7.266666666666667,69.42857142857143,0.46,51.285714285714285,59.142857142857146,29.467142857142854,30.115714285714287,9.171428571428573,14.933333333333332
11,2007-05-29,T094,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,1,0,0,0,0,0,3,0.0,2007,5,22,0.10623714873200822,0.0,0.0,2,6.3128739067100135,88,65,77,13.0,59,66,0,12,BR HZ,0.0,29.44,30.09,7.4,160,5.8,41.786,-87.752,612,65.0,67.0,60.0,62.0,77.0,78.0,74.0,49.0,49.0,55.0,46.0,53.0,48.0,44.0,57.0,57.0,57.0,53.0,63.0,61.0,58.0,4.7,8.2,2.5,4.5,13.8,5.2,9.2,7.8,8.2,15.2,29.49,29.41,29.42,29.57,29.47,29.47,29.41,0.0,0.08,0.28,0.09,0.01,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.07,0.6,69.66666666666667,0.08,52.333333333333336,60.0,29.44666666666667,30.093333333333334,7.266666666666667,69.42857142857143,0.46,51.285714285714285,59.142857142857146,29.467142857142854,30.115714285714287,9.171428571428573,14.933333333333332
12,2007-05-29,T096,"2200 West 89th Street, Chicago, IL 60643, USA",22, W 89TH ST,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,1,1,0,0,0,0,6,0.0,2007,5,22,0.10623714873200822,0.0,0.0,2,5.353498842025674,88,65,77,13.0,59,66,0,12,BR HZ,0.0,29.44,30.09,7.4,160,5.8,41.786,-87.752,612,65.0,67.0,60.0,62.0,77.0,78.0,74.0,49.0,49.0,55.0,46.0,53.0,48.0,44.0,57.0,57.0,57.0,53.0,63.0,61.0,58.0,4.7,8.2,2.5,4.5,13.8,5.2,9.2,7.8,8.2,15.2,29.49,29.41,29.42,29.57,29.47,29.47,29.41,0.0,0.08,0.28,0.09,0.01,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.07,0.6,69.66666666666667,0.08,52.333333333333336,60.0,29.44666666666667,30.093333333333334,7.266666666666667,69.42857142857143,0.46,51.285714285714285,59.142857142857146,29.467142857142854,30.115714285714287,9.171428571428573,14.933333333333332
13,2007-05-29,T129,"North Streeter Drive, Chicago, IL 60611, USA",53, N STREETER DR,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,1,0,0,0,0,3,0.0,2007,5,22,0.10623714873200822,0.0,0.0,2,10.240884879720975,88,65,77,13.0,59,66,0,12,BR HZ,0.0,29.44,30.09,7.4,160,5.8,41.786,-87.752,612,65.0,67.0,60.0,62.0,77.0,78.0,74.0,49.0,49.0,55.0,46.0,53.0,48.0,44.0,57.0,57.0,57.0,53.0,63.0,61.0,58.0,4.7,8.2,2.5,4.5,13.8,5.2,9.2,7.8,8.2,15.2,29.49,29.41,29.42,29.57,29.47,29.47,29.41,0.0,0.08,0.28,0.09,0.01,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.07,0.6,69.66666666666667,0.08,52.333333333333336,60.0,29.44666666666667,30.093333333333334,7.266666666666667,69.42857142857143,0.46,51.285714285714285,59.142857142857146,29.467142857142854,30.115714285714287,9.171428571428573,14.933333333333332
14,2007-05-29,T143,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",65, N OAK PARK AVE,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,8,1,1,0,0,0,0,1,0.0,2007,5,22,0.10623714873200822,0.0,0.0,1,7.05693172119218,88,60,74,10.0,58,65,0,9,BR HZ,0.0,29.39,30.11,6.5,180,5.8,41.995,-87.933,662,65.0,66.0,57.0,63.0,76.0,75.0,71.0,47.0,47.0,55.0,44.0,54.0,49.0,46.0,56.0,56.0,56.0,53.0,63.0,61.0,58.0,4.8,8.9,2.8,4.9,14.9,5.3,9.5,7.2,8.8,17.3,29.43,29.34,29.36,29.51,29.41,29.39,29.34,0.01,0.04,1.01,0.01,0.02,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.14,0.38,68.33333333333333,0.05,50.666666666666664,59.0,29.386666666666667,30.106666666666666,7.1000000000000005,68.0,1.09,50.57142857142857,58.57142857142857,29.404285714285717,30.125714285714285,9.485714285714286,14.933333333333332
15,2007-05-29,T148,"7500 North Oakley Avenue, Chicago, IL 60645, USA",75, N OAKLEY AVE,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,1,1,0,0,0,0,1,0.0,2007,5,22,0.10623714873200822,0.0,0.0,1,12.676672104381685,88,60,74,10.0,58,65,0,9,BR HZ,0.0,29.39,30.11,6.5,180,5.8,41.995,-87.933,662,65.0,66.0,57.0,63.0,76.0,75.0,71.0,47.0,47.0,55.0,44.0,54.0,49.0,46.0,56.0,56.0,56.0,53.0,63.0,61.0,58.0,4.8,8.9,2.8,4.9,14.9,5.3,9.5,7.2,8.8,17.3,29.43,29.34,29.36,29.51,29.41,29.39,29.34,0.01,0.04,1.01,0.01,0.02,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.14,0.38,68.33333333333333,0.05,50.666666666666664,59.0,29.386666666666667,30.106666666666666,7.1000000000000005,68.0,1.09,50.57142857142857,58.57142857142857,29.404285714285717,30.125714285714285,9.485714285714286,14.933333333333332
16,2007-05-29,T153,"1500 North Long Avenue, Chicago, IL 60651, USA",15, N LONG AVE,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,1,0,0,0,0,0,1,0.0,2007,5,22,0.10623714873200822,0.0,0.0,2,8.411432452645938,88,65,77,13.0,59,66,0,12,BR HZ,0.0,29.44,30.09,7.4,160,5.8,41.786,-87.752,612,65.0,67.0,60.0,62.0,77.0,78.0,74.0,49.0,49.0,55.0,46.0,53.0,48.0,44.0,57.0,57.0,57.0,53.0,63.0,61.0,58.0,4.7,8.2,2.5,4.5,13.8,5.2,9.2,7.8,8.2,15.2,29.49,29.41,29.42,29.57,29.47,29.47,29.41,0.0,0.08,0.28,0.09,0.01,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.07,0.6,69.66666666666667,0.08,52.333333333333336,60.0,29.44666666666667,30.093333333333334,7.266666666666667,69.42857142857143,0.46,51.285714285714285,59.142857142857146,29.467142857142854,30.115714285714287,9.171428571428573,14.933333333333332
17,2007-05-29,T159,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,1,0,0,0,0,0,1,0.0,2007,5,22,0.10623714873200822,0.0,0.0,2,6.418077266201557,88,65,77,13.0,59,66,0,12,BR HZ,0.0,29.44,30.09,7.4,160,5.8,41.786,-87.752,612,65.0,67.0,60.0,62.0,77.0,78.0,74.0,49.0,49.0,55.0,46.0,53.0,48.0,44.0,57.0,57.0,57.0,53.0,63.0,61.0,58.0,4.7,8.2,2.5,4.5,13.8,5.2,9.2,7.8,8.2,15.2,29.49,29.41,29.42,29.57,29.47,29.47,29.41,0.0,0.08,0.28,0.09,0.01,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.07,0.6,69.66666666666667,0.08,52.333333333333336,60.0,29.44666666666667,30.093333333333334,7.266666666666667,69.42857142857143,0.46,51.285714285714285,59.142857142857146,29.467142857142854,30.115714285714287,9.171428571428573,14.933333333333332
18,2007-06-05,T002,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,1,0,0,0,0,9,0.0,2007,6,23,0.10623714873200822,0.0012254901960784314,0.0,1,7.325456178779672,64,47,56,-9.0,48,51,9,0,RA BR,0.42,29.1,29.79,7.6,50,5.2,41.995,-87.933,662,65.0,70.0,73.0,74.0,72.0,77.0,74.0,58.0,60.0,63.0,63.0,61.0,58.0,58.0,60.0,63.0,67.0,66.0,65.0,65.0,65.0,7.8,5.2,6.5,4.2,9.3,9.7,6.7,7.4,6.4,9.9,28.82,28.82,29.03,29.19,29.28,29.31,29.39,0.39,0.01,0.04,0.19,0.01,0.0,0.0,0.01,0.04,1.01,0.01,0.02,0.0,0.0,63.666666666666664,0.8200000000000001,55.333333333333336,58.0,28.913333333333338,29.623333333333335,8.0,69.57142857142857,1.06,58.714285714285715,62.42857142857143,29.078571428571426,29.798571428571428,8.32857142857143,15.1
19,2007-06-05,T009,"9100 West Higgins Avenue, Chicago, IL 60656, USA",91, W HIGGINS AVE,"9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8,1,0,0,0,0,0,2,0.0,2007,6,23,0.10623714873200822,0.0012254901960784314,0.0,1,6.2325983673489604,64,47,56,-9.0,48,51,9,0,RA BR,0.42,29.1,29.79,7.6,50,5.2,41.995,-87.933,662,65.0,70.0,73.0,74.0,72.0,77.0,74.0,58.0,60.0,63.0,63.0,61.0,58.0,58.0,60.0,63.0,67.0,66.0,65.0,65.0,65.0,7.8,5.2,6.5,4.2,9.3,9.7,6.7,7.4,6.4,9.9,28.82,28.82,29.03,29.19,29.28,29.31,29.39,0.39,0.01,0.04,0.19,0.01,0.0,0.0,0.01,0.04,1.01,0.01,0.02,0.0,0.0,63.666666666666664,0.8200000000000001,55.333333333333336,58.0,28.913333333333338,29.623333333333335,8.0,69.57142857142857,1.06,58.714285714285715,62.42857142857143,29.078571428571426,29.798571428571428,8.32857142857143,15.1
20,2007-06-05,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,0,0,0,0,1,0.0,2007,6,23,0.10623714873200822,0.0012254901960784314,0.0,1,6.201479438478325,64,47,56,-9.0,48,51,9,0,RA BR,0.42,29.1,29.79,7.6,50,5.2,41.995,-87.933,662,65.0,70.0,73.0,74.0,72.0,77.0,74.0,58.0,60.0,63.0,63.0,61.0,58.0,58.0,60.0,63.0,67.0,66.0,65.0,65.0,65.0,7.8,5.2,6.5,4.2,9.3,9.7,6.7,7.4,6.4,9.9,28.82,28.82,29.03,29.19,29.28,29.31,29.39,0.39,0.01,0.04,0.19,0.01,0.0,0.0,0.01,0.04,1.01,0.01,0.02,0.0,0.0,63.666666666666664,0.8200000000000001,55.333333333333336,58.0,28.913333333333338,29.623333333333335,8.0,69.57142857142857,1.06,58.714285714285715,62.42857142857143,29.078571428571426,29.798571428571428,8.32857142857143,15.1
21,2007-06-05,T015,"7900 West Foster Avenue, Chicago, IL 60656, USA",79, W FOSTER AVE,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,1,0,0,0,0,3,0.0,2007,6,23,0.10623714873200822,0.0012254901960784314,0.0,1,5.737182361640012,64,47,56,-9.0,48,51,9,0,RA BR,0.42,29.1,29.79,7.6,50,5.2,41.995,-87.933,662,65.0,70.0,73.0,74.0,72.0,77.0,74.0,58.0,60.0,63.0,63.0,61.0,58.0,58.0,60.0,63.0,67.0,66.0,65.0,65.0,65.0,7.8,5.2,6.5,4.2,9.3,9.7,6.7,7.4,6.4,9.9,28.82,28.82,29.03,29.19,29.28,29.31,29.39,0.39,0.01,0.04,0.19,0.01,0.0,0.0,0.01,0.04,1.01,0.01,0.02,0.0,0.0,63.666666666666664,0.8200000000000001,55.333333333333336,58.0,28.913333333333338,29.623333333333335,8.0,69.57142857142857,1.06,58.714285714285715,62.42857142857143,29.078571428571426,29.798571428571428,8.32857142857143,15.1
22,2007-06-05,T016,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,1,0,0,0,0,0,1,0.0,2007,6,23,0.10623714873200822,0.0012254901960784314,0.0,1,6.338112295251697,64,47,56,-9.0,48,51,9,0,RA BR,0.42,29.1,29.79,7.6,50,5.2,41.995,-87.933,662,65.0,70.0,73.0,74.0,72.0,77.0,74.0,58.0,60.0,63.0,63.0,61.0,58.0,58.0,60.0,63.0,67.0,66.0,65.0,65.0,65.0,7.8,5.2,6.5,4.2,9.3,9.7,6.7,7.4,6.4,9.9,28.82,28.82,29.03,29.19,29.28,29.31,29.39,0.39,0.01,0.04,0.19,0.01,0.0,0.0,0.01,0.04,1.01,0.01,0.02,0.0,0.0,63.666666666666664,0.8200000000000001,55.333333333333336,58.0,28.913333333333338,29.623333333333335,8.0,69.57142857142857,1.06,58.714285714285715,62.42857142857143,29.078571428571426,29.798571428571428,8.32857142857143,15.1
